,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
80,['融创凯旋东岸 3室1厅 西'],110,13949,融创凯旋东岸,新都,大丰,3室1厅1厨1卫,中楼层 (共34层),78.86㎡,平层,63.78㎡,塔楼,西,钢混结构,精装,两梯六户,有,2021-12-08,商品房,2019-03-19,普通住宅,满两年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
81,['盛世名城 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,盛世名城,新都,大丰,3室2厅1厨2卫,中楼层 (共21层),74.7㎡,平层,60.49㎡,塔楼,北,框架结构,精装,两梯七户,有,2021-11-28,商品房,2017-09-28,普通住宅,满两年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
82,['保利公园198丁香郡 3室2厅 东北'],139,12567,保利公园198丁香郡,新都,保利公园,3室2厅1厨2卫,高楼层 (共18层),110.61㎡,平层,暂无数据,板楼,东北,钢混结构,简装,两梯四户,有,2021-12-10,商品房,2013-09-23,普通住宅,满五年,共有,"
                                有抵押 20万元 中国银行 业主自还
                              ",已上传房本照片,,,,
83,['保利紫荆花语 3室2厅 西南'],115,13856,保利紫荆花语,新都,保利公园,3室2厅1厨1卫,中楼层 (共21层),83㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯六户,有,2021-12-07,商品房,2016-09-12,普通住宅,满五年,非共有,"
                                有抵押 70万元
                              ",已上传房本照片,,,,
84,['北延风景 3室2厅 南'],128,10833,北延风景,新都,大丰,3室2厅1厨2卫,高楼层 (共16层),118.16㎡,错层,99.73㎡,板塔结合,南,框架结构,简装,两梯四户,有,2021-12-01,商品房,2012-05-28,普通住宅,满五年,共有,"
                                有抵押 90万元
                              ",已上传房本照片,,,,
85,['富力桃园B区 3室2厅 北'],139.8,12020,富力桃园B区,新都,毗河,3室2厅1厨2卫,高楼层 (共32层),116.31㎡,平层,98.16㎡,板塔结合,北,框架结构,精装,两梯五户,有,2021-12-02,商品房,2015-01-21,普通住宅,满五年,共有,"
                                有抵押 5万元 工商银行沙河支行
                              ",已上传房本照片,,,,
86,['富力桃园B区 3室2厅 南'],126,14156,富力桃园B区,新都,毗河,3室2厅1厨1卫,高楼层 (共32层),89.01㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-11-29,商品房,2016-08-11,普通住宅,满五年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
87,['凤凰山1号 3室1厅 东北'],100,11812,凤凰山1号,新都,大丰,3室1厅1厨1卫,中楼层 (共18层),84.66㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,两梯五户,有,2021-11-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 57万元 中国建设银行 客户偿还
                              ",未上传房本照片,,,,
88,['蓝光花满庭三期南区 2室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光花满庭三期南区,新都,大丰,2室1厅1厨1卫,低楼层 (共26层),61.64㎡,平层,暂无数据,塔楼,北,钢混结构,毛坯,三梯七户,有,2021-12-03,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
89,['北欧知识城二期 4室2厅 南'],130,11009,北欧知识城二期,新都,大丰,4室2厅1厨2卫,中楼层 (共31层),118.09㎡,平层,暂无数据,板塔结合,南,框架结构,毛坯,三梯六户,有,2021-10-26,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 36万元
                              ",未上传房本照片,,,,
90,['佳乐国际城二期 2室1厅 东南'],90,11087,佳乐国际城二期,新都,毗河,2室1厅1厨1卫,中楼层 (共33层),81.18㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯六户,有,2021-12-17,商品房,2017-10-10,普通住宅,满两年,非共有,"
                                有抵押 18万元 客户偿还
                              ",已上传房本照片,,,,
91,['御城 2室1厅 西'],60,8144,御城,新都,新都城区,2室1厅1厨2卫,中楼层 (共26层),73.68㎡,跃层,59.79㎡,塔楼,西,框架结构,简装,两梯十四户,有,2021-12-18,商品房,2016-10-13,普通住宅,满五年,共有,"
                                有抵押 17万元
                              ",已上传房本照片,,,,
92,['尚林花园 2室1厅 东南'],98,14412,尚林花园,新都,大丰,2室1厅1厨1卫,中楼层 (共17层),68㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,2021-12-16,商品房,2018-03-02,普通住宅,满两年,非共有,"
                                有抵押 47万元 兴业 客户偿还
                              ",已上传房本照片,,,,
93,['博雅新城B区 3室2厅 南'],122,9238,博雅新城B区,新都,大丰,3室2厅1厨2卫,中楼层 (共5层),132.07㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,2021-12-03,商品房,2021-05-20,普通住宅,未满两年,非共有,"
                                有抵押 80万元 客户偿还
                              ",已上传房本照片,,,,
94,['南丰小筑 3室2厅 南'],77,8389,南丰小筑,新都,大丰,3室2厅1厨1卫,低楼层 (共6层),91.79㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯三户,暂无数据,2020-11-04,商品房,2012-07-05,普通住宅,满五年,非共有,"
                                有抵押 30万元 民生银行
                              ",已上传房本照片,,,,
95,['三合嘉苑 3室2厅 东南'],94.8,9942,三合嘉苑,新都,毗河,3室2厅1厨1卫,中楼层 (共11层),95.36㎡,平层,82.64㎡,板楼,东南,钢混结构,简装,一梯四户,有,2021-05-14,限价商品房,2016-04-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
96,['缤纷翠微湖 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,缤纷翠微湖,新都,毗河,3室2厅1厨2卫,中楼层 (共29层),89.47㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,2021-04-27,商品房,2016-02-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
97,['翰香府 4室2厅 东南'],112,9484,翰香府,新都,毗河,4室2厅1厨2卫,中楼层 (共6层),118.1㎡,平层,107.31㎡,板塔结合,东南,砖混结构,简装,一梯两户,无,2021-10-21,商品房,2009-12-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
98,['锦绣香城 3室2厅 南'],118,9224,锦绣香城,新都,新都城区,3室2厅1厨2卫,低楼层 (共26层),127.94㎡,平层,104.04㎡,板楼,南,钢混结构,精装,两梯四户,有,2021-07-14,商品房,2013-01-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
99,['思学园智能村 3室2厅 东'],79,9672,思学园智能村,新都,新都城区,3室2厅1厨2卫,中楼层 (共18层),81.68㎡,平层,暂无数据,塔楼,东,框架结构,简装,两梯六户,有,2021-02-17,商品房,2019-03-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
100,['九街广场 3室2厅 东'],93,12800,九街广场,新都,新都城区,3室2厅1厨1卫,中楼层 (共33层),72.66㎡,平层,暂无数据,塔楼,东,钢混结构,精装,三梯八户,有,2021-07-23,商品房,2019-04-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
101,['天府香城印象 4室2厅 东'],117.9,9815,天府香城印象,新都,新都城区,4室2厅1厨2卫,中楼层 (共26层),120.13㎡,平层,暂无数据,板塔结合,东,框架结构,毛坯,两梯五户,有,2021-08-16,商品房,2019-07-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
102,['金州半岛 3室2厅 南 北'],89,8194,金州半岛,新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),108.62㎡,平层,97.48㎡,塔楼,南 北,钢混结构,简装,一梯两户,无,2020-10-07,商品房,2009-08-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
103,['邑品天都 3室2厅 南'],139.8,12168,邑品天都,新都,新都城区,3室2厅1厨2卫,高楼层 (共18层),114.9㎡,平层,96.91㎡,板楼,南,钢混结构,毛坯,两梯四户,有,2021-11-23,商品房,2014-12-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
104,['传化国际新城 3室2厅 北'],80,11306,传化国际新城,新都,毗河,3室2厅1厨1卫,中楼层 (共34层),70.76㎡,平层,57.78㎡,板塔结合,北,钢混结构,简装,两梯六户,有,2021-04-18,商品房,2018-05-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
105,['爵领欧城 3室2厅 东南'],120.5,12386,爵领欧城,新都,毗河,3室2厅1厨2卫,中楼层 (共18层),97.29㎡,平层,79.29㎡,塔楼,东南,钢混结构,精装,两梯四户,有,2021-09-14,商品房,2015-10-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
106,['九形道 3室2厅 南'],113,14594,九形道,新都,大丰,3室2厅1厨1卫,高楼层 (共27层),77.43㎡,平层,暂无数据,板楼,南,框架结构,精装,两梯四户,有,2021-07-12,商品房,2013-07-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
107,['民生新干线 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,民生新干线,新都,大丰,3室2厅1厨1卫,高楼层 (共17层),90.49㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,2021-10-06,商品房,2017-11-09,普通住宅,满两年,共有,"
                                有抵押 55万元 金融公司垫资
                              ",已上传房本照片,,,,
108,['汇融广场 3室2厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,汇融广场,新都,大丰,3室2厅1厨1卫,高楼层 (共38层),80.67㎡,平层,65.63㎡,板塔结合,东北,钢混结构,精装,两梯八户,有,2021-11-03,商品房,2016-10-19,普通住宅,满五年,共有,"
                                有抵押 25万元 客户偿还
                              ",已上传房本照片,,,,
109,['新新街66号 3室2厅 东南'],46.8,4243,新新街66号,新都,新都城区,3室2厅1厨1卫,中楼层 (共6层),110.3㎡,平层,暂无数据,暂无数据,东南,未知结构,简装,一梯三户,暂无数据,2021-09-24,商品房,2009-12-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
110,['富力桃园A区 3室2厅 南'],132,10160,富力桃园A区,新都,毗河,3室2厅1厨2卫,高楼层 (共32层),129.93㎡,平层,108.61㎡,板楼,南,框架结构,简装,两梯五户,有,2021-06-10,商品房,2014-12-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
111,['汇融悉尼湾库吉岛二期 4室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,汇融悉尼湾库吉岛二期,新都,大丰,4室1厅1厨2卫,高楼层 (共26层),129.56㎡,平层,107.02㎡,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2021-03-09,商品房,2013-11-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
112,['保利春天花语 3室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,保利春天花语,新都,大丰,3室1厅1厨1卫,低楼层 (共32层),84.3㎡,平层,暂无数据,塔楼,西,钢混结构,精装,三梯八户,有,2021-09-20,商品房,2019-12-18,普通住宅,满两年,共有,"
                                有抵押 18万元
                              ",已上传房本照片,,,,
113,['润禾花园 2室1厅 北'],107,14113,润禾花园,新都,大丰,2室1厅1厨1卫,低楼层 (共18层),75.82㎡,平层,62.55㎡,塔楼,北,框架结构,精装,两梯五户,有,2021-10-26,商品房,2014-07-16,普通住宅,满五年,共有,"
                                有抵押 17万元
                              ",已上传房本照片,,,,
114,['汇融悉尼湾库吉岛一期 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,汇融悉尼湾库吉岛一期,新都,大丰,3室2厅1厨2卫,中楼层 (共26层),102.65㎡,平层,82.78㎡,板塔结合,南,框架结构,毛坯,两梯五户,有,2021-10-15,商品房,2011-10-27,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
