,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
77,['劲力蓝色理想 3室1厅 东南'],118,9061,劲力蓝色理想,龙泉驿,航天,3室1厅1厨2卫,低楼层 (共33层),130.23㎡,平层,104.94㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-10-03,商品房,2012-11-26,普通住宅,满五年,共有,"
                                有抵押 3万元 交通银行 业主自还
                              ",已上传房本照片,,,,
78,['劲力蓝色理想 3室2厅 西南'],120,9897,劲力蓝色理想,龙泉驿,航天,3室2厅1厨2卫,中楼层 (共11层),121.26㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,一梯三户,有,2021-12-12,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
79,['龙城1号 5室1厅 东南'],289,14043,龙城1号,龙泉驿,大面,5室1厅1厨3卫,低楼层 (共5层),205.81㎡,跃层,暂无数据,板楼,东南,钢混结构,毛坯,一梯两户,无,2021-08-06,商品房,2009-07-22,普通住宅,满五年,共有,"
                                有抵押 260万元
                              ",已上传房本照片,,,,
80,['金山花园(阳光城幸福路) 3室1厅 东'],85,7658,金山花园(阳光城幸福路),龙泉驿,阳光城,3室1厅1厨1卫,中楼层 (共7层),111㎡,平层,暂无数据,板楼,东,砖混结构,毛坯,一梯八户,无,2021-12-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
81,['驿都城 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,驿都城,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共32层),93.32㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-12-20,商品房,2020-04-15,普通住宅,未满两年,非共有,"
                                有抵押 43万元 工商银行加私人债务 金融公司垫资
                              ",已上传房本照片,,,,
82,['恒大绿洲 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,恒大绿洲,龙泉驿,大面,3室1厅1厨2卫,低楼层 (共32层),117.79㎡,平层,暂无数据,板楼,东南,混合结构,精装,两梯四户,有,2021-12-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
83,['霏红榭 3室2厅 东'],113,13339,霏红榭,龙泉驿,航天,3室2厅1厨1卫,低楼层 (共33层),84.72㎡,平层,68.84㎡,板塔结合,东,钢混结构,精装,两梯六户,有,2021-09-18,商品房,2014-07-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
84,['东山国际新城H区二期 3室1厅 东'],125,12859,东山国际新城H区二期,龙泉驿,东山,3室1厅1厨1卫,低楼层 (共24层),97.21㎡,平层,80.82㎡,塔楼,东,钢混结构,精装,四梯八户,有,2021-12-21,商品房,2021-11-30,普通住宅,未满两年,非共有,"
                                有抵押 84万元 客户偿还
                              ",已上传房本照片,,,,
85,['旺府凯旋门 3室2厅 南'],135,13090,旺府凯旋门,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共33层),103.14㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯六户,有,2021-12-19,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 10万元 业主自还
                              ",未上传房本照片,,,,
86,['银诚东方国际一期 2室1厅 西'],87.9,12384,银诚东方国际一期,龙泉驿,西河,2室1厅1厨1卫,低楼层 (共34层),70.98㎡,平层,56.3㎡,板塔结合,西,钢混结构,精装,两梯六户,有,2021-08-06,商品房,2017-02-08,普通住宅,满两年,非共有,"
                                有抵押 21万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
87,['龙城1号 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,龙城1号,龙泉驿,大面,3室1厅1厨2卫,中楼层 (共6层),126.32㎡,平层,114.68㎡,板楼,南,钢混结构,精装,一梯两户,无,2021-05-05,商品房,2013-11-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
88,['电建地产云立方 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,电建地产云立方,龙泉驿,大面,3室1厅1厨1卫,高楼层 (共31层),82.54㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,三梯六户,有,2021-10-18,商品房,2017-05-31,普通住宅,满两年,共有,"
                                有抵押 20万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
89,['果壳里的城 3室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,果壳里的城,龙泉驿,龙泉驿城区,3室2厅1厨1卫,中楼层 (共34层),86.31㎡,平层,70.34㎡,塔楼,西,钢混结构,精装,两梯六户,有,2021-10-26,商品房,2013-11-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
90,['金上城 3室2厅 南'],127,11652,金上城,龙泉驿,龙泉驿城区,3室2厅2厨2卫,低楼层 (共18层),109㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,2021-11-24,商品房,2010-07-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
91,['御源大湖区 3室1厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,御源大湖区,龙泉驿,龙泉驿城区,3室1厅1厨1卫,高楼层 (共18层),104.77㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,两梯四户,有,2021-10-16,商品房,2013-05-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
92,['炜岸城一期 4室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,炜岸城一期,龙泉驿,大面,4室1厅1厨2卫,中楼层 (共4层),141.55㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,一梯七户,有,2021-10-29,商品房,2018-06-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
93,['保利玫瑰花语 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利玫瑰花语,龙泉驿,大面,3室2厅1厨2卫,中楼层 (共32层),90.58㎡,平层,暂无数据,板楼,东,钢混结构,精装,两梯六户,有,2021-10-25,商品房,2016-12-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
94,['华润国际社区 3室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,华润国际社区,龙泉驿,大面,3室1厅1厨1卫,低楼层 (共39层),78.32㎡,平层,68㎡,塔楼,西北,框架结构,精装,三梯八户,有,2021-10-06,商品房,2018-06-09,普通住宅,满两年,非共有,"
                                有抵押 34万元 中国工商银行 客户偿还
                              ",已上传房本照片,,,,
95,['中国铁建国际城 3室2厅 西'],132,14882,中国铁建国际城,龙泉驿,大面,3室2厅1厨2卫,高楼层 (共34层),88.7㎡,平层,71.54㎡,塔楼,西,钢混结构,简装,两梯六户,有,2021-12-04,商品房,2013-09-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
96,['炜岸城一期 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,炜岸城一期,龙泉驿,大面,3室1厅1厨1卫,高楼层 (共33层),79.75㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-05,商品房,2017-09-15,普通住宅,满两年,共有,"
                                有抵押 18万元 业主自还
                              ",已上传房本照片,,,,
97,['四季映像 2室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,四季映像,龙泉驿,大面,2室1厅1厨1卫,低楼层 (共34层),49.96㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,三梯九户,有,2021-11-30,商品房,2018-11-30,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
98,['四季康城 2室1厅 东南'],94,16000,四季康城,龙泉驿,龙泉驿城区,2室1厅1厨1卫,高楼层 (共33层),58.75㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,三梯七户,有,2021-11-26,商品房,2014-08-05,普通住宅,满五年,共有,"
                                有抵押 13万元
                              ",已上传房本照片,,,,
99,['世茂城四期 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,世茂城四期,龙泉驿,大面,2室1厅1厨1卫,中楼层 (共34层),71.42㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-11-29,商品房,2017-11-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
100,['世茂城二期 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,世茂城二期,龙泉驿,大面,2室1厅1厨1卫,中楼层 (共33层),68.01㎡,平层,60㎡,板塔结合,东,钢混结构,简装,三梯八户,有,2021-12-01,商品房,2017-06-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
101,['明星嘉苑 1室1厅 东南'],27,5897,明星嘉苑,龙泉驿,阳光城,1室1厅1厨1卫,高楼层 (共7层),45.79㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2021-11-27,商品房,2012-08-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
102,['首创东公元 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,首创东公元,龙泉驿,龙泉驿城区,2室1厅1厨1卫,高楼层 (共34层),78.9㎡,平层,60.99㎡,塔楼,东,钢混结构,简装,三梯六户,有,2021-11-27,商品房,2016-12-22,普通住宅,满五年,非共有,"
                                有抵押 30万元 30多万 客户偿还
                              ",已上传房本照片,,,,
103,['壹中心 3室1厅 东南'],125,14705,壹中心,龙泉驿,龙泉驿城区,3室1厅1厨1卫,中楼层 (共35层),85.01㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,2021-12-01,商品房,2018-06-23,普通住宅,满两年,共有,"
                                有抵押 25万元
                              ",已上传房本照片,,,,
104,['驿都水岸丽园 3室1厅 东南'],119.8,10659,驿都水岸丽园,龙泉驿,龙泉驿城区,3室1厅1厨2卫,中楼层 (共18层),112.4㎡,平层,93.98㎡,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-11-07,商品房,2010-05-06,普通住宅,满五年,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
105,['金上城 3室2厅 东南'],108,13229,金上城,龙泉驿,龙泉驿城区,3室2厅1厨1卫,中楼层 (共33层),81.64㎡,平层,68.85㎡,塔楼,东南,框架结构,精装,三梯八户,有,2021-11-26,商品房,2014-09-29,普通住宅,满五年,共有,"
                                有抵押 6万元 建设银行 业主自还
                              ",已上传房本照片,,,,
106,['驿都城 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,驿都城,龙泉驿,龙泉驿城区,3室1厅1厨1卫,高楼层 (共32层),79.53㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,2021-11-29,商品房,2014-12-29,普通住宅,满五年,非共有,"
                                有抵押 35万元 客户偿还
                              ",已上传房本照片,,,,
107,['银诚东方国际一期 2室1厅 东南'],83,11632,银诚东方国际一期,龙泉驿,西河,2室1厅1厨1卫,低楼层 (共34层),71.36㎡,平层,暂无数据,板楼,东南,钢混结构,简装,两梯六户,有,2021-12-03,商品房,2016-12-05,普通住宅,满五年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,,,,
108,['百悦天鹅湖 3室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,百悦天鹅湖,龙泉驿,大面,3室1厅1厨2卫,高楼层 (共28层),113.32㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯四户,有,2021-12-03,商品房,2016-12-14,普通住宅,满五年,共有,"
                                有抵押 40万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
109,['金色海岸 3室2厅 东南'],135,14638,金色海岸,龙泉驿,大面,3室2厅1厨2卫,高楼层 (共15层),92.23㎡,跃层,暂无数据,板塔结合,东南,砖混结构,简装,两梯四户,有,2021-11-26,商品房,2009-02-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
110,['新城吾悦广场 3室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,新城吾悦广场,龙泉驿,龙泉驿城区,3室2厅1厨2卫,低楼层 (共31层),95.7㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯六户,有,2021-12-09,商品房,2019-07-06,普通住宅,满两年,非共有,"
                                有抵押 48万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
111,['金山御景蓝湾 3室1厅 南'],94,9741,金山御景蓝湾,龙泉驿,阳光城,3室1厅1厨1卫,中楼层 (共32层),96.5㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯六户,有,2021-12-10,商品房,2015-03-19,普通住宅,满五年,非共有,"
                                有抵押 23万元 农业银行 业主自还
                              ",已上传房本照片,,,,
